date,time,id,name,traffic,baseline
20-Jul-2021,05_03_29,824,Roosville,110,126
20-Jul-2021,05_03_29,822,Rykerts,128,129
20-Jul-2021,05_03_29,440,Sarnia (Blue Water Bridge),109,125
20-Jul-2021,05_03_29,441,Sault Ste. Marie Bridge,109,121
20-Jul-2021,05_03_29,509,Snowflake,63,63
20-Jul-2021,05_03_29,506,South Junction,80,80
20-Jul-2021,05_03_29,505,Sprague,85,82
20-Jul-2021,05_03_29,205,St. Croix,59,60
20-Jul-2021,05_03_29,218,St. Leonard,181,175
20-Jul-2021,05_03_29,211,St. Stephen (Ferry Point Bridge),59,60
20-Jul-2021,05_03_29,231,St. Stephen 3rd Bridge,137,130
20-Jul-2021,05_03_29,354,Stanhope,88,88
20-Jul-2021,05_03_29,314,Stanstead(55),73,85
20-Jul-2021,05_03_29,376,Stanstead(Beebe),114,114
20-Jul-2021,05_03_29,375,Stanstead(Rte 143),77,77
20-Jul-2021,05_03_29,328,St-Armand/Philipsburg,117,103
20-Jul-2021,05_03_29,351,St-Bernard-de-Lacolle: Highway 15,84,70
20-Jul-2021,05_03_29,339,Ste-Aurelie,69,69
20-Jul-2021,05_03_29,896,Stewart,109,109
20-Jul-2021,05_03_29,336,St-Just-de-Bretenieres,124,125
20-Jul-2021,05_03_29,335,St-Pamphile,60,61
20-Jul-2021,05_03_29,516,Tolstoi,88,89
20-Jul-2021,05_03_29,617,Torquay,48,48
20-Jul-2021,05_03_29,307,Trout River,101,101
20-Jul-2021,05_03_29,833,Waneta,58,59
20-Jul-2021,05_03_29,618,West Poplar,42,42
20-Jul-2021,05_03_29,711,Wild Horse,140,141
20-Jul-2021,05_03_29,621,Willow Creek,35,36
20-Jul-2021,05_03_29,452,Windsor-Detroit Tunnel,82,107
20-Jul-2021,05_03_29,519,Windygates,175,176
20-Jul-2021,05_03_29,518,Winkler,167,168
20-Jul-2021,05_03_29,308,Woburn,88,86
20-Jul-2021,05_03_29,212,Woodstock Road,85,58
20-Jul-2021,05_33_54,817,Abbostford-Huntingdon,212,205
20-Jul-2021,05_33_54,318,Abercorn,74,75
20-Jul-2021,05_33_54,706,Aden,74,75
20-Jul-2021,05_33_54,841,Aldergrove,155,154
20-Jul-2021,05_33_54,453,Ambassador Bridge,206,178
20-Jul-2021,05_33_54,214,Andover,108,108
20-Jul-2021,05_33_54,329,Armstrong,95,102
20-Jul-2021,05_33_54,892,Beaver Creek,103,99
20-Jul-2021,05_33_54,200,Bloomfield,33,33
20-Jul-2021,05_33_54,507,Boissevain,183,160
20-Jul-2021,05_33_54,815,Boundary Bay,60,63
20-Jul-2021,05_33_54,225,Campobello,71,71
20-Jul-2021,05_33_54,612,Carievale,88,89
20-Jul-2021,05_33_54,834,Carson,71,72
20-Jul-2021,05_33_54,521,Cartwright,205,205
20-Jul-2021,05_33_54,707,Carway,102,102
20-Jul-2021,05_33_54,816,Cascade,110,110
20-Jul-2021,05_33_54,215,Centreville,94,95
20-Jul-2021,05_33_54,365,Chartierville,54,55
20-Jul-2021,05_33_54,709,Chief Mountain,54,55
20-Jul-2021,05_33_54,836,Chopaka,71,71
20-Jul-2021,05_33_54,216,Clair,50,50
20-Jul-2021,05_33_54,337,Clarenceville,90,90
20-Jul-2021,05_33_54,619,Climax,94,95
20-Jul-2021,05_33_54,409,Cornwall Traffic Office,117,122
20-Jul-2021,05_33_54,615,Coronach,146,146
20-Jul-2021,05_33_54,524,Coulter,143,144
20-Jul-2021,05_33_54,705,Coutts,136,173
20-Jul-2021,05_33_54,311,Covey Hill,124,115
20-Jul-2021,05_33_54,520,Crystal City,44,44
20-Jul-2021,05_33_54,708,Del Bonita,150,151
20-Jul-2021,05_33_54,840,Douglas,77,86
20-Jul-2021,05_33_54,330,Dundee,83,83
20-Jul-2021,05_33_54,362,East Hereford,105,105
20-Jul-2021,05_33_54,369,East Pinnacle,1062,1111
20-Jul-2021,05_33_54,213,Edmunston,104,104
20-Jul-2021,05_33_54,502,Emerson,160,142
20-Jul-2021,05_33_54,610,Estevan Highway,175,176
20-Jul-2021,05_33_54,222,Forest City,87,86
20-Jul-2021,05_33_54,410,Fort Erie (Peace Bridge),148,202
20-Jul-2021,05_33_54,478,Fort Frances Bridge,216,249
20-Jul-2021,05_33_54,220,Fosterville,69,70
20-Jul-2021,05_33_54,203,Four Falls,76,76
20-Jul-2021,05_33_54,893,Fraser,54,55
20-Jul-2021,05_33_54,332,Frelighsburg,59,60
20-Jul-2021,05_33_54,219,Gillespie Portage,63,64
20-Jul-2021,05_33_54,370,Glen Sutton,61,62
20-Jul-2021,05_33_54,508,Goodlands,64,65
20-Jul-2021,05_33_54,217,Grand Falls,67,68
20-Jul-2021,05_33_54,503,Gretna,157,158
20-Jul-2021,05_33_54,333,Hemmingford,50,50
20-Jul-2021,05_33_54,302,Herdman,123,114
20-Jul-2021,05_33_54,366,Hereford Road,64,64
20-Jul-2021,05_33_54,334,Highwater,91,91
20-Jul-2021,05_33_54,818,Kingsgate,191,214
20-Jul-2021,05_33_54,324,Lacolle: Route 221,80,81
20-Jul-2021,05_33_54,341,Lacolle: Route 223,88,89
20-Jul-2021,05_33_54,456,Landsdowne (Thousand Islands Bridge),180,156
20-Jul-2021,05_33_54,522,Lena,44,44
20-Jul-2021,05_33_54,895,Little Gold Creek,57,57
20-Jul-2021,05_33_54,523,Lyleton,122,122
20-Jul-2021,05_33_54,835,Midway,18,19
20-Jul-2021,05_33_54,230,Milltown,65,65
20-Jul-2021,05_33_54,620,Monchy,65,65
20-Jul-2021,05_33_54,367,Morses Line,71,71
20-Jul-2021,05_33_54,828,Nelway,56,56
20-Jul-2021,05_33_54,4272,Niagara Falls Rainbow Bridge,79,84
20-Jul-2021,05_33_54,4271,Niagara Falls Whirlpool Birdge,98,100
20-Jul-2021,05_33_54,602,North Portal,232,280
20-Jul-2021,05_33_54,613,Northgate,117,117
20-Jul-2021,05_33_54,368,Noyan,88,89
20-Jul-2021,05_33_54,819,Osoyoos,114,130
20-Jul-2021,05_33_54,616,Oungre,117,117
20-Jul-2021,05_33_54,813,Pacific Highway,162,173
20-Jul-2021,05_33_54,832,Paterson,142,144
20-Jul-2021,05_33_54,475,Pigeon River,130,155
20-Jul-2021,05_33_54,517,Piney,108,109
20-Jul-2021,05_33_54,891,Pleasant Camp,104,104
20-Jul-2021,05_33_54,331,Pohenegamook,55,55
20-Jul-2021,05_33_54,439,Prescott,115,109
20-Jul-2021,05_33_54,427,Queenston Lewiston Bridge,204,121
20-Jul-2021,05_33_54,488,Rainy River,139,116
20-Jul-2021,05_33_54,607,Regway,162,165
20-Jul-2021,05_33_54,226,River de Chute,74,75
20-Jul-2021,05_33_54,824,Roosville,110,126
20-Jul-2021,05_33_54,822,Rykerts,128,129
20-Jul-2021,05_33_54,440,Sarnia (Blue Water Bridge),110,125
20-Jul-2021,05_33_54,441,Sault Ste. Marie Bridge,109,121
20-Jul-2021,05_33_54,509,Snowflake,63,63
20-Jul-2021,05_33_54,506,South Junction,80,80
20-Jul-2021,05_33_54,505,Sprague,85,82
20-Jul-2021,05_33_54,205,St. Croix,59,60
20-Jul-2021,05_33_54,218,St. Leonard,181,175
20-Jul-2021,05_33_54,211,St. Stephen (Ferry Point Bridge),59,60
20-Jul-2021,05_33_54,231,St. Stephen 3rd Bridge,137,130
20-Jul-2021,05_33_54,354,Stanhope,88,88
20-Jul-2021,05_33_54,314,Stanstead(55),97,85
20-Jul-2021,05_33_54,376,Stanstead(Beebe),114,114
20-Jul-2021,05_33_54,375,Stanstead(Rte 143),77,77
20-Jul-2021,05_33_54,328,St-Armand/Philipsburg,107,103
20-Jul-2021,05_33_54,351,St-Bernard-de-Lacolle: Highway 15,86,70
20-Jul-2021,05_33_54,339,Ste-Aurelie,69,69
20-Jul-2021,05_33_54,896,Stewart,109,109
20-Jul-2021,05_33_54,336,St-Just-de-Bretenieres,124,125
20-Jul-2021,05_33_54,335,St-Pamphile,60,61
20-Jul-2021,05_33_54,516,Tolstoi,88,89
20-Jul-2021,05_33_54,617,Torquay,48,48
20-Jul-2021,05_33_54,307,Trout River,101,101
20-Jul-2021,05_33_54,833,Waneta,58,59
20-Jul-2021,05_33_54,618,West Poplar,42,42
20-Jul-2021,05_33_54,711,Wild Horse,140,141
20-Jul-2021,05_33_54,621,Willow Creek,35,36
20-Jul-2021,05_33_54,452,Windsor-Detroit Tunnel,85,107
20-Jul-2021,05_33_54,519,Windygates,175,176
20-Jul-2021,05_33_54,518,Winkler,167,168
20-Jul-2021,05_33_54,308,Woburn,88,86
20-Jul-2021,05_33_54,212,Woodstock Road,56,58
20-Jul-2021,06_04_20,817,Abbostford-Huntingdon,205,205
20-Jul-2021,06_04_20,318,Abercorn,74,75
20-Jul-2021,06_04_20,706,Aden,74,75
20-Jul-2021,06_04_20,841,Aldergrove,155,154
20-Jul-2021,06_04_20,453,Ambassador Bridge,277,178
20-Jul-2021,06_04_20,214,Andover,108,108
20-Jul-2021,06_04_20,329,Armstrong,95,102
20-Jul-2021,06_04_20,892,Beaver Creek,103,99
20-Jul-2021,06_04_20,200,Bloomfield,33,33
20-Jul-2021,06_04_20,507,Boissevain,183,160
20-Jul-2021,06_04_20,815,Boundary Bay,60,63
20-Jul-2021,06_04_20,225,Campobello,71,71
20-Jul-2021,06_04_20,612,Carievale,88,89
20-Jul-2021,06_04_20,834,Carson,71,72
20-Jul-2021,06_04_20,521,Cartwright,205,205
20-Jul-2021,06_04_20,707,Carway,102,102
20-Jul-2021,06_04_20,816,Cascade,110,110
20-Jul-2021,06_04_20,215,Centreville,94,95
20-Jul-2021,06_04_20,365,Chartierville,54,55
20-Jul-2021,06_04_20,709,Chief Mountain,54,55
20-Jul-2021,06_04_20,836,Chopaka,71,71
20-Jul-2021,06_04_20,216,Clair,50,50
20-Jul-2021,06_04_20,337,Clarenceville,90,90
20-Jul-2021,06_04_20,619,Climax,94,95
20-Jul-2021,06_04_20,409,Cornwall Traffic Office,117,122
20-Jul-2021,06_04_20,615,Coronach,146,146
20-Jul-2021,06_04_20,524,Coulter,143,144
20-Jul-2021,06_04_20,705,Coutts,136,173
20-Jul-2021,06_04_20,311,Covey Hill,124,115
20-Jul-2021,06_04_20,520,Crystal City,44,44
20-Jul-2021,06_04_20,708,Del Bonita,150,151
20-Jul-2021,06_04_20,840,Douglas,77,86
20-Jul-2021,06_04_20,330,Dundee,83,83
20-Jul-2021,06_04_20,362,East Hereford,105,105
20-Jul-2021,06_04_20,369,East Pinnacle,1084,1111
20-Jul-2021,06_04_20,213,Edmunston,104,104
20-Jul-2021,06_04_20,502,Emerson,160,142
20-Jul-2021,06_04_20,610,Estevan Highway,175,176
20-Jul-2021,06_04_20,222,Forest City,87,86
20-Jul-2021,06_04_20,410,Fort Erie (Peace Bridge),148,202
20-Jul-2021,06_04_20,478,Fort Frances Bridge,216,249
20-Jul-2021,06_04_20,220,Fosterville,69,70
20-Jul-2021,06_04_20,203,Four Falls,76,76
20-Jul-2021,06_04_20,893,Fraser,54,55
20-Jul-2021,06_04_20,332,Frelighsburg,59,60
20-Jul-2021,06_04_20,219,Gillespie Portage,63,64
20-Jul-2021,06_04_20,370,Glen Sutton,61,62
20-Jul-2021,06_04_20,508,Goodlands,64,65
20-Jul-2021,06_04_20,217,Grand Falls,67,68
20-Jul-2021,06_04_20,503,Gretna,157,158
20-Jul-2021,06_04_20,333,Hemmingford,50,50
20-Jul-2021,06_04_20,302,Herdman,123,114
20-Jul-2021,06_04_20,366,Hereford Road,64,64
20-Jul-2021,06_04_20,334,Highwater,91,91
20-Jul-2021,06_04_20,818,Kingsgate,191,214
20-Jul-2021,06_04_20,324,Lacolle: Route 221,80,81
20-Jul-2021,06_04_20,341,Lacolle: Route 223,88,89
20-Jul-2021,06_04_20,456,Landsdowne (Thousand Islands Bridge),169,156
20-Jul-2021,06_04_20,522,Lena,44,44
20-Jul-2021,06_04_20,895,Little Gold Creek,57,57
20-Jul-2021,06_04_20,523,Lyleton,122,122
20-Jul-2021,06_04_20,835,Midway,18,19
20-Jul-2021,06_04_20,230,Milltown,65,65
20-Jul-2021,06_04_20,620,Monchy,65,65
20-Jul-2021,06_04_20,367,Morses Line,71,71
20-Jul-2021,06_04_20,828,Nelway,56,56
20-Jul-2021,06_04_20,4272,Niagara Falls Rainbow Bridge,79,84
20-Jul-2021,06_04_20,4271,Niagara Falls Whirlpool Birdge,98,100
20-Jul-2021,06_04_20,602,North Portal,232,280
20-Jul-2021,06_04_20,613,Northgate,117,117
20-Jul-2021,06_04_20,368,Noyan,88,89
20-Jul-2021,06_04_20,819,Osoyoos,114,130
20-Jul-2021,06_04_20,616,Oungre,117,117
20-Jul-2021,06_04_20,813,Pacific Highway,159,173
20-Jul-2021,06_04_20,832,Paterson,142,144
20-Jul-2021,06_04_20,475,Pigeon River,130,155
20-Jul-2021,06_04_20,517,Piney,108,109
20-Jul-2021,06_04_20,891,Pleasant Camp,104,104
20-Jul-2021,06_04_20,331,Pohenegamook,55,55
20-Jul-2021,06_04_20,439,Prescott,115,109
20-Jul-2021,06_04_20,427,Queenston Lewiston Bridge,222,121
20-Jul-2021,06_04_20,488,Rainy River,139,116
20-Jul-2021,06_04_20,607,Regway,162,165
20-Jul-2021,06_04_20,226,River de Chute,74,75
20-Jul-2021,06_04_20,824,Roosville,110,126
20-Jul-2021,06_04_20,822,Rykerts,128,129
20-Jul-2021,06_04_20,440,Sarnia (Blue Water Bridge),109,125
20-Jul-2021,06_04_20,441,Sault Ste. Marie Bridge,109,121
20-Jul-2021,06_04_20,509,Snowflake,63,63
20-Jul-2021,06_04_20,506,South Junction,80,80
20-Jul-2021,06_04_20,505,Sprague,85,82
20-Jul-2021,06_04_20,205,St. Croix,59,60
20-Jul-2021,06_04_20,218,St. Leonard,181,175
20-Jul-2021,06_04_20,211,St. Stephen (Ferry Point Bridge),59,60
20-Jul-2021,06_04_20,231,St. Stephen 3rd Bridge,137,130
20-Jul-2021,06_04_20,354,Stanhope,88,88
20-Jul-2021,06_04_20,314,Stanstead(55),100,85
20-Jul-2021,06_04_20,376,Stanstead(Beebe),114,114
20-Jul-2021,06_04_20,375,Stanstead(Rte 143),81,77
20-Jul-2021,06_04_20,328,St-Armand/Philipsburg,103,103
20-Jul-2021,06_04_20,351,St-Bernard-de-Lacolle: Highway 15,87,70
20-Jul-2021,06_04_20,339,Ste-Aurelie,69,69
20-Jul-2021,06_04_20,896,Stewart,109,109
20-Jul-2021,06_04_20,336,St-Just-de-Bretenieres,124,125
20-Jul-2021,06_04_20,335,St-Pamphile,60,61
20-Jul-2021,06_04_20,516,Tolstoi,88,89
20-Jul-2021,06_04_20,617,Torquay,48,48
20-Jul-2021,06_04_20,307,Trout River,101,101
20-Jul-2021,06_04_20,833,Waneta,58,59
20-Jul-2021,06_04_20,618,West Poplar,42,42
20-Jul-2021,06_04_20,711,Wild Horse,140,141
20-Jul-2021,06_04_20,621,Willow Creek,35,36
20-Jul-2021,06_04_20,452,Windsor-Detroit Tunnel,86,107
20-Jul-2021,06_04_20,519,Windygates,175,176
20-Jul-2021,06_04_20,518,Winkler,167,168
20-Jul-2021,06_04_20,308,Woburn,88,86
20-Jul-2021,06_04_20,212,Woodstock Road,59,58
20-Jul-2021,06_34_46,817,Abbostford-Huntingdon,202,205
20-Jul-2021,06_34_46,318,Abercorn,74,75
20-Jul-2021,06_34_46,706,Aden,74,75
20-Jul-2021,06_34_46,841,Aldergrove,155,154
20-Jul-2021,06_34_46,453,Ambassador Bridge,287,178
20-Jul-2021,06_34_46,214,Andover,108,108
20-Jul-2021,06_34_46,329,Armstrong,95,102
20-Jul-2021,06_34_46,892,Beaver Creek,103,99
20-Jul-2021,06_34_46,200,Bloomfield,33,33
20-Jul-2021,06_34_46,507,Boissevain,183,160
20-Jul-2021,06_34_46,815,Boundary Bay,60,63
20-Jul-2021,06_34_46,225,Campobello,71,71
20-Jul-2021,06_34_46,612,Carievale,88,89
20-Jul-2021,06_34_46,834,Carson,71,72
20-Jul-2021,06_34_46,521,Cartwright,205,205
20-Jul-2021,06_34_46,707,Carway,102,102
20-Jul-2021,06_34_46,816,Cascade,110,110
20-Jul-2021,06_34_46,215,Centreville,94,95
20-Jul-2021,06_34_46,365,Chartierville,54,55
20-Jul-2021,06_34_46,709,Chief Mountain,54,55
20-Jul-2021,06_34_46,836,Chopaka,71,71
20-Jul-2021,06_34_46,216,Clair,50,50
20-Jul-2021,06_34_46,337,Clarenceville,90,90
20-Jul-2021,06_34_46,619,Climax,94,95
20-Jul-2021,06_34_46,409,Cornwall Traffic Office,115,122
20-Jul-2021,06_34_46,615,Coronach,146,146
20-Jul-2021,06_34_46,524,Coulter,143,144
20-Jul-2021,06_34_46,705,Coutts,136,173
20-Jul-2021,06_34_46,311,Covey Hill,124,115
20-Jul-2021,06_34_46,520,Crystal City,44,44
20-Jul-2021,06_34_46,708,Del Bonita,150,151
20-Jul-2021,06_34_46,840,Douglas,77,86
20-Jul-2021,06_34_46,330,Dundee,83,83
20-Jul-2021,06_34_46,362,East Hereford,105,105
20-Jul-2021,06_34_46,369,East Pinnacle,1092,1111
20-Jul-2021,06_34_46,213,Edmunston,104,104
20-Jul-2021,06_34_46,502,Emerson,160,142
20-Jul-2021,06_34_46,610,Estevan Highway,175,176
20-Jul-2021,06_34_46,222,Forest City,87,86
20-Jul-2021,06_34_46,410,Fort Erie (Peace Bridge),210,202
20-Jul-2021,06_34_46,478,Fort Frances Bridge,216,249
20-Jul-2021,06_34_46,220,Fosterville,69,70
20-Jul-2021,06_34_46,203,Four Falls,76,76
20-Jul-2021,06_34_46,893,Fraser,54,55
20-Jul-2021,06_34_46,332,Frelighsburg,59,60
20-Jul-2021,06_34_46,219,Gillespie Portage,63,64
20-Jul-2021,06_34_46,370,Glen Sutton,61,62
20-Jul-2021,06_34_46,508,Goodlands,64,65
20-Jul-2021,06_34_46,217,Grand Falls,67,68
20-Jul-2021,06_34_46,503,Gretna,157,158
20-Jul-2021,06_34_46,333,Hemmingford,50,50
20-Jul-2021,06_34_46,302,Herdman,123,114
20-Jul-2021,06_34_46,366,Hereford Road,64,64
20-Jul-2021,06_34_46,334,Highwater,91,91
20-Jul-2021,06_34_46,818,Kingsgate,191,214
20-Jul-2021,06_34_46,324,Lacolle: Route 221,80,81
20-Jul-2021,06_34_46,341,Lacolle: Route 223,88,89
20-Jul-2021,06_34_46,456,Landsdowne (Thousand Islands Bridge),132,156
20-Jul-2021,06_34_46,522,Lena,44,44
20-Jul-2021,06_34_46,895,Little Gold Creek,57,57
20-Jul-2021,06_34_46,523,Lyleton,122,122
20-Jul-2021,06_34_46,835,Midway,18,19
20-Jul-2021,06_34_46,230,Milltown,65,65
20-Jul-2021,06_34_46,620,Monchy,65,65
20-Jul-2021,06_34_46,367,Morses Line,71,71
20-Jul-2021,06_34_46,828,Nelway,56,56
20-Jul-2021,06_34_46,4272,Niagara Falls Rainbow Bridge,79,84
20-Jul-2021,06_34_46,4271,Niagara Falls Whirlpool Birdge,98,100
20-Jul-2021,06_34_46,602,North Portal,260,280
20-Jul-2021,06_34_46,613,Northgate,117,117
20-Jul-2021,06_34_46,368,Noyan,88,89
20-Jul-2021,06_34_46,819,Osoyoos,114,130
20-Jul-2021,06_34_46,616,Oungre,117,117
20-Jul-2021,06_34_46,813,Pacific Highway,160,173
20-Jul-2021,06_34_46,832,Paterson,142,144
20-Jul-2021,06_34_46,475,Pigeon River,130,155
20-Jul-2021,06_34_46,517,Piney,108,109
20-Jul-2021,06_34_46,891,Pleasant Camp,104,104
20-Jul-2021,06_34_46,331,Pohenegamook,55,55
20-Jul-2021,06_34_46,439,Prescott,115,109
20-Jul-2021,06_34_46,427,Queenston Lewiston Bridge,190,121
20-Jul-2021,06_34_46,488,Rainy River,139,116
20-Jul-2021,06_34_46,607,Regway,162,165
20-Jul-2021,06_34_46,226,River de Chute,74,75
20-Jul-2021,06_34_46,824,Roosville,110,126
20-Jul-2021,06_34_46,822,Rykerts,128,129
20-Jul-2021,06_34_46,440,Sarnia (Blue Water Bridge),126,125
20-Jul-2021,06_34_46,441,Sault Ste. Marie Bridge,119,121
20-Jul-2021,06_34_46,509,Snowflake,63,63
20-Jul-2021,06_34_46,506,South Junction,80,80
20-Jul-2021,06_34_46,505,Sprague,85,82
20-Jul-2021,06_34_46,205,St. Croix,59,60
20-Jul-2021,06_34_46,218,St. Leonard,181,175
20-Jul-2021,06_34_46,211,St. Stephen (Ferry Point Bridge),59,60
20-Jul-2021,06_34_46,231,St. Stephen 3rd Bridge,137,130
20-Jul-2021,06_34_46,354,Stanhope,88,88
20-Jul-2021,06_34_46,314,Stanstead(55),97,85
20-Jul-2021,06_34_46,376,Stanstead(Beebe),113,114
20-Jul-2021,06_34_46,375,Stanstead(Rte 143),82,77
20-Jul-2021,06_34_46,328,St-Armand/Philipsburg,113,103
20-Jul-2021,06_34_46,351,St-Bernard-de-Lacolle: Highway 15,88,70
20-Jul-2021,06_34_46,339,Ste-Aurelie,69,69
20-Jul-2021,06_34_46,896,Stewart,109,109
20-Jul-2021,06_34_46,336,St-Just-de-Bretenieres,124,125
20-Jul-2021,06_34_46,335,St-Pamphile,60,61
20-Jul-2021,06_34_46,516,Tolstoi,88,89
20-Jul-2021,06_34_46,617,Torquay,48,48
20-Jul-2021,06_34_46,307,Trout River,101,101
20-Jul-2021,06_34_46,833,Waneta,58,59
20-Jul-2021,06_34_46,618,West Poplar,42,42
20-Jul-2021,06_34_46,711,Wild Horse,140,141
20-Jul-2021,06_34_46,621,Willow Creek,35,36
20-Jul-2021,06_34_46,452,Windsor-Detroit Tunnel,83,107
20-Jul-2021,06_34_46,519,Windygates,175,176
20-Jul-2021,06_34_46,518,Winkler,167,168
20-Jul-2021,06_34_46,308,Woburn,88,86
20-Jul-2021,06_34_46,212,Woodstock Road,65,58
20-Jul-2021,07_05_11,817,Abbostford-Huntingdon,246,205
20-Jul-2021,07_05_11,318,Abercorn,74,75
20-Jul-2021,07_05_11,706,Aden,74,75
20-Jul-2021,07_05_11,841,Aldergrove,155,154
20-Jul-2021,07_05_11,453,Ambassador Bridge,184,178
20-Jul-2021,07_05_11,214,Andover,108,108
20-Jul-2021,07_05_11,329,Armstrong,95,102
20-Jul-2021,07_05_11,892,Beaver Creek,103,99
20-Jul-2021,07_05_11,200,Bloomfield,33,33
20-Jul-2021,07_05_11,507,Boissevain,183,160
20-Jul-2021,07_05_11,815,Boundary Bay,60,63
20-Jul-2021,07_05_11,225,Campobello,71,71
20-Jul-2021,07_05_11,612,Carievale,88,89
20-Jul-2021,07_05_11,834,Carson,71,72
20-Jul-2021,07_05_11,521,Cartwright,205,205
20-Jul-2021,07_05_11,707,Carway,102,102
20-Jul-2021,07_05_11,816,Cascade,110,110
20-Jul-2021,07_05_11,215,Centreville,94,95
20-Jul-2021,07_05_11,365,Chartierville,54,55
20-Jul-2021,07_05_11,709,Chief Mountain,54,55
20-Jul-2021,07_05_11,836,Chopaka,71,71
20-Jul-2021,07_05_11,216,Clair,50,50
20-Jul-2021,07_05_11,337,Clarenceville,90,90
20-Jul-2021,07_05_11,619,Climax,94,95
20-Jul-2021,07_05_11,409,Cornwall Traffic Office,118,122
20-Jul-2021,07_05_11,615,Coronach,146,146
20-Jul-2021,07_05_11,524,Coulter,143,144
20-Jul-2021,07_05_11,705,Coutts,135,173
20-Jul-2021,07_05_11,311,Covey Hill,124,115
20-Jul-2021,07_05_11,520,Crystal City,44,44
20-Jul-2021,07_05_11,708,Del Bonita,150,151
20-Jul-2021,07_05_11,840,Douglas,77,86
20-Jul-2021,07_05_11,330,Dundee,83,83
20-Jul-2021,07_05_11,362,East Hereford,105,105
20-Jul-2021,07_05_11,369,East Pinnacle,1102,1111
20-Jul-2021,07_05_11,213,Edmunston,104,104
20-Jul-2021,07_05_11,502,Emerson,174,142
20-Jul-2021,07_05_11,610,Estevan Highway,175,176
20-Jul-2021,07_05_11,222,Forest City,87,86
20-Jul-2021,07_05_11,410,Fort Erie (Peace Bridge),258,202
20-Jul-2021,07_05_11,478,Fort Frances Bridge,216,249
20-Jul-2021,07_05_11,220,Fosterville,69,70
20-Jul-2021,07_05_11,203,Four Falls,76,76
20-Jul-2021,07_05_11,893,Fraser,54,55
20-Jul-2021,07_05_11,332,Frelighsburg,59,60
20-Jul-2021,07_05_11,219,Gillespie Portage,63,64
20-Jul-2021,07_05_11,370,Glen Sutton,61,62
20-Jul-2021,07_05_11,508,Goodlands,64,65
20-Jul-2021,07_05_11,217,Grand Falls,67,68
20-Jul-2021,07_05_11,503,Gretna,157,158
20-Jul-2021,07_05_11,333,Hemmingford,50,50
20-Jul-2021,07_05_11,302,Herdman,123,114
20-Jul-2021,07_05_11,366,Hereford Road,64,64
20-Jul-2021,07_05_11,334,Highwater,91,91
20-Jul-2021,07_05_11,818,Kingsgate,191,214
20-Jul-2021,07_05_11,324,Lacolle: Route 221,80,81
20-Jul-2021,07_05_11,341,Lacolle: Route 223,88,89
20-Jul-2021,07_05_11,456,Landsdowne (Thousand Islands Bridge),120,156
20-Jul-2021,07_05_11,522,Lena,44,44
20-Jul-2021,07_05_11,895,Little Gold Creek,57,57
20-Jul-2021,07_05_11,523,Lyleton,122,122
20-Jul-2021,07_05_11,835,Midway,18,19
20-Jul-2021,07_05_11,230,Milltown,65,65
20-Jul-2021,07_05_11,620,Monchy,65,65
20-Jul-2021,07_05_11,367,Morses Line,71,71
20-Jul-2021,07_05_11,828,Nelway,56,56
20-Jul-2021,07_05_11,4272,Niagara Falls Rainbow Bridge,79,84
20-Jul-2021,07_05_11,4271,Niagara Falls Whirlpool Birdge,98,100
20-Jul-2021,07_05_11,602,North Portal,258,280
20-Jul-2021,07_05_11,613,Northgate,117,117
20-Jul-2021,07_05_11,368,Noyan,88,89
20-Jul-2021,07_05_11,819,Osoyoos,114,130
20-Jul-2021,07_05_11,616,Oungre,117,117
20-Jul-2021,07_05_11,813,Pacific Highway,157,173
20-Jul-2021,07_05_11,832,Paterson,142,144
20-Jul-2021,07_05_11,475,Pigeon River,130,155
20-Jul-2021,07_05_11,517,Piney,108,109
20-Jul-2021,07_05_11,891,Pleasant Camp,104,104
20-Jul-2021,07_05_11,331,Pohenegamook,55,55
20-Jul-2021,07_05_11,439,Prescott,115,109
20-Jul-2021,07_05_11,427,Queenston Lewiston Bridge,186,121
20-Jul-2021,07_05_11,488,Rainy River,139,116
20-Jul-2021,07_05_11,607,Regway,162,165
20-Jul-2021,07_05_11,226,River de Chute,74,75
20-Jul-2021,07_05_11,824,Roosville,110,126
20-Jul-2021,07_05_11,822,Rykerts,128,129
20-Jul-2021,07_05_11,440,Sarnia (Blue Water Bridge),121,125
20-Jul-2021,07_05_11,441,Sault Ste. Marie Bridge,119,121
20-Jul-2021,07_05_11,509,Snowflake,63,63
20-Jul-2021,07_05_11,506,South Junction,80,80
20-Jul-2021,07_05_11,505,Sprague,85,82
20-Jul-2021,07_05_11,205,St. Croix,59,60
20-Jul-2021,07_05_11,218,St. Leonard,181,175
20-Jul-2021,07_05_11,211,St. Stephen (Ferry Point Bridge),59,60
20-Jul-2021,07_05_11,231,St. Stephen 3rd Bridge,137,130
20-Jul-2021,07_05_11,354,Stanhope,88,88
20-Jul-2021,07_05_11,314,Stanstead(55),75,85
20-Jul-2021,07_05_11,376,Stanstead(Beebe),114,114
20-Jul-2021,07_05_11,375,Stanstead(Rte 143),81,77
20-Jul-2021,07_05_11,328,St-Armand/Philipsburg,118,103
20-Jul-2021,07_05_11,351,St-Bernard-de-Lacolle: Highway 15,86,70
20-Jul-2021,07_05_11,339,Ste-Aurelie,69,69
20-Jul-2021,07_05_11,896,Stewart,109,109
20-Jul-2021,07_05_11,336,St-Just-de-Bretenieres,124,125
